Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
54048964,05/01/2022 12:57:11 AM,05/01/2022 01:55:28 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,104-23 ALSTYNE AVENUE,ALSTYNE AVENUE,104 STREET,51 AVENUE,104 STREET,51 AVENUE,ADDRESS,CORONA,ALSTYNE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:55:31 AM,04 QUEENS,4019350057,QUEENS,1023541,210108,MOBILE,Unspecified,QUEENS,,,,,,,,40.74328724338408,-73.8582067657527,"(40.74328724338408, -73.8582067657527)"
54052369,05/01/2022 12:57:28 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,3210 WEBSTER AVENUE,WEBSTER AVENUE,EAST  205 STREET,PARKSIDE PLACE,EAST  205 STREET,PARKSIDE PLACE,ADDRESS,BRONX,WEBSTER AVENUE,,In Progress,,,,07 BRONX,2033570066,BRONX,1018875,257402,ONLINE,Unspecified,BRONX,,,,,,,,40.87311552874569,-73.87480145041883,"(40.87311552874569, -73.87480145041883)"
54051385,05/01/2022 12:57:32 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11385,66-32 MYRTLE AVENUE,MYRTLE AVENUE,66 PLACE,66 PLACE,66 PLACE,66 PLACE,ADDRESS,RIDGEWOOD,MYRTLE AVENUE,,In Progress,,,,05 QUEENS,4036990037,QUEENS,1015546,194840,MOBILE,Unspecified,QUEENS,,,,,,,,40.701412217400446,-73.88713005570222,"(40.701412217400446, -73.88713005570222)"
54052512,05/01/2022 12:57:43 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10452,1456 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  171 STREET,EAST  172 STREET,EAST  171 STREET,EAST  172 STREET,ADDRESS,BRONX,TOWNSEND AVENUE,,In Progress,,,,04 BRONX,2028440038,BRONX,1007539,245763,ONLINE,Unspecified,BRONX,,,,,,,,40.84120716274446,-73.91583104831662,"(40.84120716274446, -73.91583104831662)"
54048716,05/01/2022 12:58:00 AM,,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,,11213,391 UTICA AVENUE,UTICA AVENUE,CROWN ST,MONTGOMERY ST,,,ADDRESS,BROOKLYN,,,Open,,,,09 BROOKLYN,3014200004,BROOKLYN,1003260,181522,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.664892276338676,-73.93147742469664,"(40.664892276338676, -73.93147742469664)"
54052583,05/01/2022 12:58:03 AM,,NYPD,New York City Police Department,Encampment,N/A,Subway,,,,,,,,,,,,In Progress,,,,Unspecified MANHATTAN,,MANHATTAN,984878,208075,MOBILE,Unspecified,MANHATTAN,,,,F,F M Downtown & Brooklyn,,Platform,40.73779442489342,-73.99773386344371,"(40.73779442489342, -73.99773386344371)"
54046634,05/01/2022 12:58:05 AM,05/01/2022 12:58:50 AM,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10034,269 DYCKMAN STREET,DYCKMAN STREET,PAYSON AVENUE,HENSHAW STREET,PAYSON AVENUE,HENSHAW STREET,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,05/01/2022 12:58:56 AM,12 MANHATTAN,1022552000,MANHATTAN,1003940,255093,PHONE,Inwood Hill Park,MANHATTAN,,,,,,,,40.86682398380518,-73.92881081177171,"(40.86682398380518, -73.92881081177171)"
54046503,05/01/2022 12:58:06 AM,05/01/2022 01:05:30 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11204,142 AVENUE O,AVENUE O,WEST    6 STREET,WEST    5 STREET,WEST    6 STREET,WEST    5 STREET,ADDRESS,BROOKLYN,AVENUE O,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/01/2022 01:05:34 AM,11 BROOKLYN,3066010006,BROOKLYN,989901,161765,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61068213528298,-73.97964720694472,"(40.61068213528298, -73.97964720694472)"
54046714,05/01/2022 12:58:15 AM,05/01/2022 01:01:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,2251 HOLLAND AVENUE,HOLLAND AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,PELHAM PARKWAY NORTH,ASTOR AVENUE,ADDRESS,BRONX,HOLLAND AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:01:21 AM,11 BRONX,2043440035,BRONX,1021421,252171,ONLINE,Unspecified,BRONX,,,,,,,,40.8587476839271,-73.86562454420242,"(40.8587476839271, -73.86562454420242)"
54046160,05/01/2022 12:58:21 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11372,37-30 89 STREET,89 STREET,37 AVENUE,FLUSHING LINE,37 AVENUE,FLUSHING LINE,ADDRESS,JACKSON HEIGHTS,89 STREET,,In Progress,,,,03 QUEENS,4014760020,QUEENS,1018144,212422,PHONE,Unspecified,QUEENS,,,,,,,,40.74966091808148,-73.87767175293384,"(40.74966091808148, -73.87767175293384)"
54053583,05/01/2022 12:58:25 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10473,146 HERON LANE,HERON LANE,BEND,SURF DRIVE,BEND,SURF DRIVE,ADDRESS,BRONX,HERON LANE,,In Progress,,,,09 BRONX,2034327505,BRONX,1025536,233061,ONLINE,Unspecified,BRONX,,,,,,,,40.80627802400336,-73.85086620764977,"(40.80627802400336, -73.85086620764977)"
54053517,05/01/2022 12:58:39 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11357,15-07 150 STREET,150 STREET,CROSS ISLAND PARKWAY,15 ROAD,CROSS ISLAND PARKWAY,15 ROAD,ADDRESS,WHITESTONE,150 STREET,,In Progress,,,,07 QUEENS,4046790003,QUEENS,1035911,225963,PHONE,Unspecified,QUEENS,,,,,,,,40.78674141298639,-73.81344421249372,"(40.78674141298639, -73.81344421249372)"
54051419,05/01/2022 12:58:52 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,501 EAST  165 STREET,EAST  165 STREET,WASHINGTON AVENUE,3 AVENUE,WASHINGTON AVENUE,3 AVENUE,ADDRESS,BRONX,EAST  165 STREET,,In Progress,,,,03 BRONX,2023700049,BRONX,1009611,240480,ONLINE,Unspecified,BRONX,,,,,,,,40.82670115138093,-73.90836259657844,"(40.82670115138093, -73.90836259657844)"
54047166,05/01/2022 12:58:52 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1186 PUTNAM AVENUE,PUTNAM AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,BUSHWICK AVENUE,EVERGREEN AVENUE,ADDRESS,BROOKLYN,PUTNAM AVENUE,,In Progress,,,,04 BROOKLYN,3033740026,BROOKLYN,1007374,190765,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69025242195799,-73.91661658268869,"(40.69025242195799, -73.91661658268869)"
54050894,05/01/2022 12:58:57 AM,05/01/2022 01:51:23 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11225,1171 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,PRESIDENT STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,05/01/2022 01:51:27 AM,09 BROOKLYN,3012750054,BROOKLYN,997661,182700,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.668135875132876,-73.95165697533133,"(40.668135875132876, -73.95165697533133)"
54053488,05/01/2022 12:58:58 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11105,41-19 23 AVENUE,23 AVENUE,41 STREET,42 STREET,41 STREET,42 STREET,ADDRESS,ASTORIA,23 AVENUE,,In Progress,,,,01 QUEENS,4007940066,QUEENS,1009930,219981,MOBILE,Unspecified,QUEENS,,,,,,,,40.770436093041035,-73.90728834242975,"(40.770436093041035, -73.90728834242975)"
54050406,05/01/2022 12:59:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,100 WEST MOSHOLU PARKWAY SOUTH,WEST MOSHOLU PARKWAY SOUTH,PAUL AVENUE,GOULDEN AVENUE,PAUL AVENUE,GOULDEN AVENUE,ADDRESS,BRONX,WEST MOSHOLU PARKWAY SOUTH,,In Progress,,,,07 BRONX,2032510201,BRONX,1015522,260699,ONLINE,Unspecified,BRONX,,,,,,,,40.8821772826024,-73.88690996558671,"(40.8821772826024, -73.88690996558671)"
54053135,05/01/2022 12:59:09 AM,05/01/2022 01:06:56 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11222,750 MANHATTAN AVENUE,MANHATTAN AVENUE,NORMAN AVENUE,MESEROLE AVENUE,NORMAN AVENUE,MESEROLE AVENUE,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:07:01 AM,01 BROOKLYN,3026200051,BROOKLYN,997459,203971,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72652011218631,-73.95234341542749,"(40.72652011218631, -73.95234341542749)"
54047214,05/01/2022 12:59:24 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11105,19-30 37 STREET,37 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,ADDRESS,ASTORIA,37 STREET,,In Progress,,,,01 QUEENS,4008260006,QUEENS,1011477,222965,MOBILE,Unspecified,QUEENS,,,,,,,,40.778621755995395,-73.9016911734916,"(40.778621755995395, -73.9016911734916)"
54048838,05/01/2022 12:59:24 AM,05/01/2022 01:13:40 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,55-06 97 PLACE,97 PLACE,55 AVENUE,57 AVENUE,55 AVENUE,57 AVENUE,ADDRESS,CORONA,97 PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:13:44 AM,04 QUEENS,4019050027,QUEENS,1022029,208407,MOBILE,Unspecified,QUEENS,,,,,,,,40.73862501566743,-73.86367281090688,"(40.73862501566743, -73.86367281090688)"
54047662,05/01/2022 12:59:37 AM,05/01/2022 01:15:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,1838 7 AVENUE,7 AVENUE,WEST  111 STREET,WEST  112 STREET,WEST  111 STREET,WEST  112 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:16:01 AM,10 MANHATTAN,1018270031,MANHATTAN,996801,230853,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8003052184333,-73.95466721265947,"(40.8003052184333, -73.95466721265947)"
54046064,05/01/2022 12:59:39 AM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10460,1471 COMMONWEALTH AVENUE,COMMONWEALTH AVENUE,MERRILL STREET,MANSION STREET,MERRILL STREET,MANSION STREET,ADDRESS,BRONX,COMMONWEALTH AVENUE,,In Progress,,,,09 BRONX,2039140037,BRONX,1020467,244292,ONLINE,Unspecified,BRONX,,,,,,,,40.83712614184855,-73.86911586598029,"(40.83712614184855, -73.86911586598029)"
54050433,05/01/2022 12:59:43 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11357,15-07 150 STREET,150 STREET,CROSS ISLAND PARKWAY,15 ROAD,CROSS ISLAND PARKWAY,15 ROAD,ADDRESS,WHITESTONE,150 STREET,,In Progress,,,,07 QUEENS,4046790003,QUEENS,1035911,225963,PHONE,Unspecified,QUEENS,,,,,,,,40.78674141298639,-73.81344421249372,"(40.78674141298639, -73.81344421249372)"
54051319,05/01/2022 12:59:53 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,108-38 172 STREET,172 STREET,108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,ADDRESS,JAMAICA,172 STREET,,In Progress,,,,12 QUEENS,4102550026,QUEENS,1044339,193976,PHONE,Unspecified,QUEENS,,,,,,,,40.698892072363535,-73.78329528537951,"(40.698892072363535, -73.78329528537951)"
54045655,05/01/2022 01:00:01 AM,05/01/2022 01:25:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11364,61-04 228 STREET,228 STREET,HORACE HARDING EXPRESSWAY,64 AVENUE,HORACE HARDING EXPRESSWAY,64 AVENUE,ADDRESS,OAKLAND GARDENS,228 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:25:09 AM,11 QUEENS,4076500006,QUEENS,1053490,212710,ONLINE,Unspecified,QUEENS,,,,,,,,40.75024527879636,-73.75010058236326,"(40.75024527879636, -73.75010058236326)"
54051668,05/01/2022 01:00:01 AM,05/01/2022 01:14:12 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11418,91-35 111 STREET,111 STREET,91 AVENUE,ATLANTIC AVENUE,91 AVENUE,ATLANTIC AVENUE,ADDRESS,RICHMOND HILL,111 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,05/01/2022 01:14:17 AM,09 QUEENS,4093180047,QUEENS,1029787,192181,PHONE,Unspecified,QUEENS,,,,,,,,40.69405206966758,-73.83578754919237,"(40.69405206966758, -73.83578754919237)"
54045541,05/01/2022 01:00:06 AM,05/01/2022 01:48:22 AM,NYPD,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,11361,46-27 OCEANIA STREET,OCEANIA STREET,46 ROAD,47 AVENUE,46 ROAD,47 AVENUE,ADDRESS,BAYSIDE,OCEANIA STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,05/01/2022 01:48:27 AM,11 QUEENS,4073120001,QUEENS,1047172,214859,ONLINE,Marie Curie Playground,QUEENS,,,,,,,,40.75619093354812,-73.7728831459715,"(40.75619093354812, -73.7728831459715)"
54045608,05/01/2022 01:00:06 AM,05/01/2022 01:55:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10029,248 EAST  112 STREET,EAST  112 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST  112 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:55:35 AM,11 MANHATTAN,1016610030,MANHATTAN,1000717,228862,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79483403606276,-73.9405279513308,"(40.79483403606276, -73.9405279513308)"
54049407,05/01/2022 01:00:18 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10458,2650 MARION AVENUE,MARION AVENUE,EAST  194 STREET,EAST  195 STREET,EAST  194 STREET,EAST  195 STREET,ADDRESS,BRONX,MARION AVENUE,,In Progress,,,,07 BRONX,2032820016,BRONX,1014454,254292,PHONE,Unspecified,BRONX,,,,,,,,40.864595769781396,-73.8908010910939,"(40.864595769781396, -73.8908010910939)"
54053552,05/01/2022 01:00:18 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,2026 GLEASON AVENUE,GLEASON AVENUE,PUGSLEY AVENUE,EAST  177 STREET,PUGSLEY AVENUE,EAST  177 STREET,ADDRESS,BRONX,GLEASON AVENUE,,In Progress,,,,09 BRONX,2038020021,BRONX,1023969,242134,ONLINE,Unspecified,BRONX,,,,,,,,40.831188006038076,-73.85647283465795,"(40.831188006038076, -73.85647283465795)"
54050346,05/01/2022 01:00:26 AM,,DOT,Department of Transportation,Broken Parking Meter,Graffiti,Street,11213,368 KINGSTON AVENUE,KINGSTON AVENUE,CARROLL STREET,CROWN STREET,CARROLL STREET,CROWN STREET,ADDRESS,BROOKLYN,KINGSTON AVENUE,,In Progress,,,,09 BROOKLYN,3012920045,BROOKLYN,1000188,181827,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66573549638253,-73.94254989068405,"(40.66573549638253, -73.94254989068405)"
54048230,05/01/2022 01:00:52 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11221,236 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,JEFFERSON AVENUE,HANCOCK STREET,JEFFERSON AVENUE,HANCOCK STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,In Progress,,,,03 BROOKLYN,3016560045,BROOKLYN,1003825,188728,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68466988693499,-73.92941992397365,"(40.68466988693499, -73.92941992397365)"
54050948,05/01/2022 01:01:08 AM,05/01/2022 01:46:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,70-01 73 STREET,73 STREET,EDSALL AVENUE,CENTRAL AVENUE,EDSALL AVENUE,CENTRAL AVENUE,ADDRESS,RIDGEWOOD,73 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:46:55 AM,05 QUEENS,4036660001,QUEENS,1018060,196644,ONLINE,Unspecified,QUEENS,,,,,,,,40.70635452031163,-73.87805419468052,"(40.70635452031163, -73.87805419468052)"
54052511,05/01/2022 01:01:27 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11357,10-28 154 STREET,154 STREET,10 AVENUE,11 AVENUE,10 AVENUE,11 AVENUE,ADDRESS,WHITESTONE,154 STREET,,In Progress,,,,07 QUEENS,4045390066,QUEENS,1037645,228179,MOBILE,Unspecified,QUEENS,,,,,,,,40.79281341681398,-73.80716487653663,"(40.79281341681398, -73.80716487653663)"
54047789,05/01/2022 01:01:31 AM,05/01/2022 02:00:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,86-21 102 ROAD,102 ROAD,86 STREET,88 STREET,86 STREET,88 STREET,ADDRESS,OZONE PARK,102 ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 02:00:11 AM,09 QUEENS,4090880031,QUEENS,1025094,187362,ONLINE,Unspecified,QUEENS,,,,,,,,40.68084794166331,-73.8527403088371,"(40.68084794166331, -73.8527403088371)"
54047779,05/01/2022 01:01:38 AM,05/01/2022 01:26:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10309,139 GLADWIN STREET,GLADWIN STREET,,PITNEY AVENUE,,PITNEY AVENUE,ADDRESS,STATEN ISLAND,GLADWIN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 01:26:19 AM,03 STATEN ISLAND,5073560129,STATEN ISLAND,922423,132776,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.53089935426698,-74.22241221156419,"(40.53089935426698, -74.22241221156419)"
54048909,05/01/2022 01:01:42 AM,05/01/2022 01:58:02 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11418,86-15 114 STREET,114 STREET,86 AVENUE,JAMAICA AVENUE,86 AVENUE,JAMAICA AVENUE,ADDRESS,RICHMOND HILL,114 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:58:08 AM,09 QUEENS,4092280004,QUEENS,1029929,194043,ONLINE,Unspecified,QUEENS,,,,,,,,40.699162085959074,-73.83526285196346,"(40.699162085959074, -73.83526285196346)"
54052419,05/01/2022 01:01:53 AM,,DOT,Department of Transportation,Broken Parking Meter,Graffiti,Street,11213,317 TROY AVENUE,TROY AVENUE,UNION STREET,PRESIDENT STREET,UNION STREET,PRESIDENT STREET,ADDRESS,BROOKLYN,TROY AVENUE,,In Progress,,,,09 BROOKLYN,3014010006,BROOKLYN,1001790,182552,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.667722430845195,-73.9367734376779,"(40.667722430845195, -73.9367734376779)"
54047846,05/01/2022 01:02:00 AM,05/01/2022 02:00:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,4064 BRONX BOULEVARD,BRONX BOULEVARD,EAST  228 STREET,EAST  229 STREET,EAST  228 STREET,EAST  229 STREET,ADDRESS,BRONX,BRONX BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,05/01/2022 02:00:21 AM,12 BRONX,2048220013,BRONX,1022162,264065,ONLINE,Unspecified,BRONX,,,,,,,,40.8913898579381,-73.86287848113132,"(40.8913898579381, -73.86287848113132)"
54046607,05/01/2022 01:02:01 AM,05/01/2022 01:25:25 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,525 NOSTRAND AVENUE,NOSTRAND AVENUE,HERKIMER STREET,HERKIMER PLACE,HERKIMER STREET,HERKIMER PLACE,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:25:29 AM,03 BROOKLYN,3018670014,BROOKLYN,998230,186796,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67937759261589,-73.94959738917926,"(40.67937759261589, -73.94959738917926)"
54047213,05/01/2022 01:02:05 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)"
54047469,05/01/2022 01:02:09 AM,05/01/2022 02:00:02 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11236,1704 RALPH AVENUE,RALPH AVENUE,EAST   76 STREET,GLENWOOD ROAD,EAST   76 STREET,GLENWOOD ROAD,ADDRESS,BROOKLYN,RALPH AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:59:59 AM,18 BROOKLYN,3079780001,BROOKLYN,1006774,170427,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63443068017433,-73.9188480778419,"(40.63443068017433, -73.9188480778419)"
54045594,05/01/2022 01:02:15 AM,05/01/2022 01:35:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11232,425 42 STREET,42 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,42 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,05/01/2022 01:35:05 AM,07 BROOKLYN,3007190070,BROOKLYN,982277,176261,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65047217458929,-74.00711024759936,"(40.65047217458929, -74.00711024759936)"
54050438,05/01/2022 01:02:15 AM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10034,308 DYCKMAN STREET,DYCKMAN STREET,HENSHAW STREET,STAFF STREET,HENSHAW STREET,STAFF STREET,ADDRESS,NEW YORK,DYCKMAN STREET,,In Progress,,,,12 MANHATTAN,1022460020,MANHATTAN,1003638,255415,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86770844402598,-73.92990176057373,"(40.86770844402598, -73.92990176057373)"
